baths,beds,city,latitude,longitude,price,sale_date,sq__ft,state,street,type,zip,n_price,s_price,n_sq__ft,s_sq__ft
1,2,RANCHO CORDOVA,38.610852,-121.273278,115000.0,Fri May 16 00:00:00 EDT 2008,911,CA,2426 RASHAWN DR,Residential,95670,0.1284465473105241,-0.8626047232274776,0.15647543799381655,-0.47349813427158566
1,1,SACRAMENTO,38.658812,-121.542345,115000.0,Fri May 16 00:00:00 EDT 2008,846,CA,4800 WESTLAKE PKWY Unit 410,Condo,95835,0.1284465473105241,-0.8626047232274776,0.14531088972861558,-0.5496954661003746
2,3,SACRAMENTO,38.563402,-121.327747,115500.0,Fri May 16 00:00:00 EDT 2008,1320,CA,3409 VIRGO ST,Residential,95827,0.1290126455013875,-0.8589920607274836,0.22672621092408107,0.0059589229280241135
2,3,SACRAMENTO,38.660173,-121.440216,115620.0,Fri May 16 00:00:00 EDT 2008,1410,CA,1110 PINEDALE AVE,Residential,95838,0.12914850906719472,-0.858125021727485,0.24218481621435933,0.11146292084480866
2,3,RANCHO CORDOVA,38.59368,-121.316054,116000.0,Fri May 16 00:00:00 EDT 2008,1115,CA,2361 LA LOMA DR,Residential,95670,0.12957874369225092,-0.8553793982274894,0.19151494331844726,-0.2343557389935407
2,3,SACRAMENTO,38.49217700000001,-121.503392,122000.0,Fri May 16 00:00:00 EDT 2008,1169,CA,1455 64TH AVE,Residential,95822,0.13637192198261172,-0.8120274482275605,0.20079010649261422,-0.17105334024346996
2,3,SACRAMENTO,38.491991,-121.477636,122500.0,Fri May 16 00:00:00 EDT 2008,1164,CA,7328 SPRINGMAN ST,Residential,95822,0.13693802017347512,-0.8084147857275664,0.19993129508759877,-0.17691467346106912
2,4,SACRAMENTO,38.481454,-121.446644,123000.0,Fri May 16 00:00:00 EDT 2008,1341,CA,119 SAINT MARIE CIR,Residential,95823,0.13750411836433854,-0.8048021232275724,0.23033321882514599,0.03057652244194051
2,3,SACRAMENTO,38.655554,-121.464275,124000.0,Fri May 16 00:00:00 EDT 2008,1219,CA,12 COSTA BRASE CT,Residential,95838,0.13863631474606533,-0.7975767982275842,0.2093782205427688,-0.11244000806747854
2,4,SACRAMENTO,38.69043,-121.36103500000002,124000.0,Fri May 16 00:00:00 EDT 2008,1127,CA,6813 SCOTER WAY,Residential,95842,0.13863631474606533,-0.7975767982275842,0.19357609069048437,-0.22028853927130276
2,3,NORTH HIGHLANDS,38.686061,-121.369949,124413.0,Fri May 16 00:00:00 EDT 2008,1272,CA,6548 GRAYLOCK LN,Residential,95660,0.1391039118517185,-0.7945927390025891,0.21848162143593267,-0.05030987596092765
2,4,SACRAMENTO,38.482717,-121.499683,125000.0,Fri May 16 00:00:00 EDT 2008,1253,CA,1630 GLIDDEN AVE,Residential,95822,0.13976851112779215,-0.790351473227596,0.21521813809687393,-0.07258294218780438
2,3,SACRAMENTO,38.477297,-121.411513,130000.0,Fri May 16 00:00:00 EDT 2008,1120,CA,7825 DALEWOODS WAY,Residential,95828,0.14542949303642616,-0.7542248482276552,0.19237375472346271,-0.22849440577594154
2,2,NORTH HIGHLANDS,38.659016,-121.370457,131750.0,Fri May 16 00:00:00 EDT 2008,1118,CA,4073 TRESLER AVE,Residential,95660,0.14741083670444807,-0.7415805294776759,0.19203023016145654,-0.23083893906298122
3,4,SACRAMENTO,38.646541,-121.441139,137721.0,Fri May 16 00:00:00 EDT 2008,1890,CA,4288 DYMIC WAY,Residential,95838,0.1541711812997388,-0.6984381139027467,0.32463071109584335,0.6741509097343262
2,3,SACRAMENTO,38.623045,-121.486279,137760.0,Fri May 16 00:00:00 EDT 2008,1260,CA,1158 SAN IGNACIO WAY,Residential,95833,0.15421533695862616,-0.698156326227747,0.21642047406389556,-0.06437707568316559
2,3,SACRAMENTO,38.487297,-121.44295,138000.0,Fri May 16 00:00:00 EDT 2008,1400,CA,4904 J PKWY,Residential,95823,0.15448706409024057,-0.6964222482277499,0.2404671934043284,0.09974025440961039
1,3,SACRAMENTO,38.619012,-121.415329,140000.0,Fri May 16 00:00:00 EDT 2008,1264,CA,2931 HOWE AVE,Residential,95821,0.15675145685369418,-0.6819715982277736,0.21710752318790794,-0.059688009109086275
1,3,SACRAMENTO,38.522015,-121.438713,145000.0,Fri May 16 00:00:00 EDT 2008,1060,CA,5531 JANSEN DR,Residential,95824,0.1624124387623282,-0.6458449732278329,0.18206801786327723,-0.29883040438713127
2,2,SACRAMENTO,38.47955,-121.410867,145000.0,Fri May 16 00:00:00 EDT 2008,1132,CA,7836 ORCHARD WOODS CIR,Residential,95828,0.1624124387623282,-0.6458449732278329,0.19443490209549982,-0.2144272060537036
2,3,SACRAMENTO,38.472117,-121.459589,150000.0,Fri May 16 00:00:00 EDT 2008,1466,CA,4055 DEERBROOK DR,Residential,95823,0.16807342067096223,-0.6097183482278921,0.25180350395053247,0.17710985288191905
2,3,SACRAMENTO,38.559641,-121.32316000000002,150000.0,Fri May 16 00:00:00 EDT 2008,1092,CA,9937 BURLINE ST,Residential,95827,0.16807342067096223,-0.6097183482278921,0.18756441085537615,-0.2613178717944967
2,4,SACRAMENTO,38.493484,-121.42035,151000.0,Fri May 16 00:00:00 EDT 2008,1628,CA,6948 MIRADOR WAY,Residential,95828,0.16920561705268902,-0.6024930232279039,0.2796289934730333,0.36701704913213123
2,3,SACRAMENTO,38.68747000000001,-121.349234,155000.0,Fri May 16 00:00:00 EDT 2008,960,CA,4909 RUGER CT,Residential,95842,0.17373440257959624,-0.5735917232279513,0.16489178976296806,-0.4160570687391141
2,3,CITRUS HEIGHTS,38.695863,-121.300814,155800.0,Fri May 16 00:00:00 EDT 2008,1075,CA,7204 KERSTEN ST,Residential,95621,0.17464015968497767,-0.5678114632279607,0.1846444520783236,-0.2812464047343338
2,3,SACRAMENTO,38.554927,-121.35521,156142.0,Fri May 16 00:00:00 EDT 2008,1428,CA,3150 ROSEMONT DR,Residential,95826,0.17502737084752826,-0.5653404020779648,0.24527653727241497,0.13256372042816558
2,4,SACRAMENTO,38.474854,-121.404726,158000.0,Fri May 16 00:00:00 EDT 2008,1358,CA,8200 STEINBECK WAY,Residential,95828,0.17713099172477664,-0.5519157482279867,0.23325317760219855,0.05050505538177759
4,6,SACRAMENTO,38.465271,-121.40426,159900.0,Fri May 16 00:00:00 EDT 2008,2475,CA,8198 STEVENSON AVE,Multi-Family,95828,0.17928216485005757,-0.5381876307280092,0.425111645482652,1.3599268961934259
2,3,CITRUS HEIGHTS,38.689239,-121.267737,160000.0,Fri May 16 00:00:00 EDT 2008,1410,CA,6824 OLIVE TREE WAY,Residential,95610,0.17939538448823025,-0.5374650982280104,0.24218481621435933,0.11146292084480866
2,3,ANTELOPE,38.70968,-121.382328,161500.0,Fri May 16 00:00:00 EDT 2008,1711,CA,3536 SUN MAIDEN WAY,Residential,95843,0.18109367906082047,-0.5266271107280281,0.29388526279628996,0.464315180544277
2,4,SACRAMENTO,38.536751,-121.359154,161600.0,Fri May 16 00:00:00 EDT 2008,1483,CA,4517 OLYMPIAD WAY,Residential,95826,0.18120689869899315,-0.5259045782280294,0.254723462727585,0.19703838582175615
2,3,GALT,38.282047,-121.295812,162000.0,Fri May 16 00:00:00 EDT 2008,1140,CA,925 COBDEN CT,Residential,95632,0.18165977725168386,-0.5230144482280341,0.19580900034352455,-0.205049072905545
2,4,SACRAMENTO,38.487864,-121.402476,165000.0,Fri May 16 00:00:00 EDT 2008,1549,CA,8225 SCOTTSDALE DR,Residential,95828,0.18505636639686426,-0.5013384732280696,0.2660597732737891,0.2744079842940648
2,3,SACRAMENTO,38.467487,-121.377055,165000.0,Fri May 16 00:00:00 EDT 2008,1410,CA,8758 LEMAS RD,Residential,95828,0.18505636639686426,-0.5013384732280696,0.24218481621435933,0.11146292084480866
2,3,ELK GROVE,38.434075,-121.432623,167293.0,Fri May 16 00:00:00 EDT 2008,1240,CA,6121 ALPINESPRING WAY,Residential,95758,0.18765249270016382,-0.4847708030030968,0.21298522844383375,-0.08782240855356216
2,5,SACRAMENTO,38.677003000000006,-121.354454,168000.0,Fri May 16 00:00:00 EDT 2008,1712,CA,5937 YORK GLEN WAY,Residential,95842,0.1884529555420447,-0.47966249822810514,0.29405702507729303,0.46548744718779683
2,4,SACRAMENTO,38.449153,-121.428272,168000.0,Fri May 16 00:00:00 EDT 2008,1580,CA,6417 SUNNYFIELD WAY,Residential,95823,0.1884529555420447,-0.47966249822810514,0.2713844039848849,0.3107482502431795
2,3,ANTELOPE,38.71846,-121.37086200000002,168750.0,Fri May 16 00:00:00 EDT 2008,1669,CA,4008 GREY LIVERY WAY,Residential,95843,0.18930210282833979,-0.47424350447811403,0.2866712469941601,0.4150799815164442
1,3,SACRAMENTO,38.544374,-121.370874,168750.0,Fri May 16 00:00:00 EDT 2008,1029,CA,8920 ROSETTA CIR,Residential,95826,0.18930210282833979,-0.47424350447811403,0.17674338715218138,-0.3351706703362459
1,3,CITRUS HEIGHTS,38.71641,-121.306239,170000.0,Fri May 16 00:00:00 EDT 2008,1103,CA,8300 LICHEN DR,Residential,95621,0.19071734830549827,-0.46521184822812883,0.18945379594641018,-0.24842293871577864
2,3,SACRAMENTO,38.479343,-121.372553,170250.0,Fri May 16 00:00:00 EDT 2008,2161,CA,8884 AMBERJACK WAY,Residential,95828,0.19100039740093,-0.46340551697813176,0.3711782892476812,0.9918351701281998
2,3,SACRAMENTO,38.466781,-121.450955,173000.0,Fri May 16 00:00:00 EDT 2008,1650,CA,4480 VALLEY HI DR,Residential,95823,0.1941139374506787,-0.44353587322816435,0.28340776365510134,0.39280691528956746
1,3,POLLOCK PINES,38.77491,-120.597599,175000.0,Fri May 16 00:00:00 EDT 2008,1320,CA,2250 FOREBAY RD,Residential,95726,0.1963783302141323,-0.42908522322818804,0.22672621092408107,0.0059589229280241135
2,3,SACRAMENTO,38.553275,-121.346218,176095.0,Fri May 16 00:00:00 EDT 2008,1200,CA,3529 FABERGE WAY,Residential,95826,0.19761808525212315,-0.421173492353201,0.20611473720371007,-0.13471307429435528
2,3,SACRAMENTO,38.68271,-121.501697,176250.0,Fri May 16 00:00:00 EDT 2008,1170,CA,1792 DAWNELLE WAY,Residential,95835,0.1977935756912908,-0.42005356697820284,0.20096186877361732,-0.16988107359995014
2,3,CITRUS HEIGHTS,38.70799,-121.302979,178000.0,Fri May 16 00:00:00 EDT 2008,1199,CA,7800 TABARE CT,Residential,95621,0.1997749193593127,-0.40740924822822355,0.20594297492270697,-0.1358853409378751
2,4,SACRAMENTO,38.448452,-121.428536,179000.0,Fri May 16 00:00:00 EDT 2008,1695,CA,8531 HERMITAGE WAY,Residential,95823,0.2009071157410395,-0.40018392322823537,0.29113706630024044,0.44555891424795974
2,3,RANCHO CORDOVA,38.60868,-121.27849,180000.0,Fri May 16 00:00:00 EDT 2008,1157,CA,2421 BERRYWOOD DR,Residential,95670,0.20203931212276632,-0.3929585982282472,0.19872895912057711,-0.1851205399657079
2,3,SACRAMENTO,38.646206,-121.442767,180000.0,Fri May 16 00:00:00 EDT 2008,1410,CA,1005 MORENO WAY,Residential,95838,0.20203931212276632,-0.3929585982282472,0.24218481621435933,0.11146292084480866
2,3,ROSEVILLE,38.734136,-121.29963899999998,180000.0,Fri May 16 00:00:00 EDT 2008,1174,CA,1675 VERNON ST Unit 24,Residential,95678,0.20203931212276632,-0.3929585982282472,0.20164891789762968,-0.16519200702587084
2,3,SACRAMENTO,38.44617,-121.427824,181000.0,Fri May 16 00:00:00 EDT 2008,1593,CA,24 WINDCHIME CT,Residential,95823,0.20317150850449311,-0.38573327322825907,0.27361731363792513,0.3259877166089373
2,3,RIO LINDA,38.68279,-121.453509,182000.0,Fri May 16 00:00:00 EDT 2008,1093,CA,540 HARLING CT,Residential,95673,0.20430370488621993,-0.3785079482282709,0.18773617313637925,-0.2601456051509769
2,3,ROSEVILLE,38.72446,-121.292829,182587.0,Fri May 16 00:00:00 EDT 2008,1770,CA,1207 CRESCENDO DR,Residential,95678,0.20496830416229356,-0.3742666824532778,0.3040192373754724,0.5334789125119469
2,4,SACRAMENTO,38.48291,-121.491509,185074.0,Fri May 16 00:00:00 EDT 2008,1436,CA,7577 EDDYLEE WAY,Residential,95822,0.2077840765636481,-0.35629729917830727,0.2466506355204397,0.1419418535763242
2,3,SACRAMENTO,38.453839,-121.357919,185833.0,Fri May 16 00:00:00 EDT 2008,1124,CA,8369 FOPPIANO WAY,Residential,95829,0.20864341361737876,-0.35081327750331626,0.1930608038474751,-0.22380533920186224
2,4,SACRAMENTO,38.565322,-121.374251,186785.0,Fri May 16 00:00:00 EDT 2008,1139,CA,8817 SAWTELLE WAY,Residential,95826,0.20972126457278267,-0.34393476810332757,0.19563723806252148,-0.20622133954906482
2,3,SACRAMENTO,38.476048,-121.494961,187000.0,Fri May 16 00:00:00 EDT 2008,1638,CA,1910 BONAVISTA WAY,Residential,95832,0.20996468679485394,-0.3423813232283301,0.28134661628306423,0.37873971556732955
2,3,SACRAMENTO,38.609864,-121.492304,188335.0,Fri May 16 00:00:00 EDT 2008,1328,CA,8 TIDE CT,Residential,95833,0.21147616896445923,-0.3327355143533459,0.2281003091721058,0.01533705607618274
2,3,ELK GROVE,38.431239,-121.44001000000002,190000.0,Fri May 16 00:00:00 EDT 2008,1273,CA,8952 ROCKY CREEK CT,Residential,95758,0.21336127594003435,-0.3207053482283656,0.21865338371693577,-0.04913760931740782
1,3,SACRAMENTO,38.65943400000001,-121.455236,190000.0,Fri May 16 00:00:00 EDT 2008,1082,CA,435 EXCHANGE ST,Residential,95838,0.21336127594003435,-0.3207053482283656,0.18584678804534524,-0.27304053822969504
2,4,SACRAMENTO,38.573917,-121.316916,190000.0,Fri May 16 00:00:00 EDT 2008,1578,CA,10105 MONTE VALLO CT,Residential,95827,0.21336127594003435,-0.3207053482283656,0.27104087942287874,0.30840371695613983
1,2,ROSEVILLE,38.727609,-121.226494,190000.0,Fri May 16 00:00:00 EDT 2008,796,CA,3930 ANNABELLE AVE,Residential,95661,0.21336127594003435,-0.3207053482283656,0.136722775678461,-0.608308798276366
2,3,SACRAMENTO,38.478239,-121.446326,191250.0,Fri May 16 00:00:00 EDT 2008,1386,CA,4854 TANGERINE AVE,Residential,95823,0.21477652141719286,-0.3116736919783804,0.23806252147028512,0.08332852140033278
2,3,RANCHO CORDOVA,38.589925,-121.299059,193000.0,Fri May 16 00:00:00 EDT 2008,1452,CA,2909 SHAWN WAY,Residential,95670,0.21675786508521477,-0.2990293732284011,0.24939883201648919,0.16069811987264146
2,3,SACRAMENTO,38.470494,-121.454162,193500.0,Fri May 16 00:00:00 EDT 2008,1513,CA,4290 BLACKFORD WAY,Residential,95823,0.21732396327607817,-0.29541671072840703,0.2598763311576778,0.23220638512735098
0,0,FORESTHILL,39.020808,-120.821518,194818.0,Fri May 16 00:00:00 EDT 2008,0,CA,5890 TT TRAK,Residential,95631,0.21881619810719408,-0.28589373237842264,0.0,-1.5414330465181494
2,4,SACRAMENTO,38.693071,-121.332365,195000.0,Fri May 16 00:00:00 EDT 2008,1578,CA,7015 WOODSIDE DR,Residential,95842,0.21902225784866836,-0.2845787232284248,0.27104087942287874,0.30840371695613983
3,4,CITRUS HEIGHTS,38.676437,-121.279165,195000.0,Fri May 16 00:00:00 EDT 2008,1736,CA,6019 CHESHIRE WAY,Residential,95610,0.21902225784866836,-0.2845787232284248,0.29817931982136725,0.4936218466322727
2,2,CAMERON PARK,38.690504,-120.996245,195000.0,Fri May 16 00:00:00 EDT 2008,0,CA,3330 VILLAGE CT,Residential,95682,0.21902225784866836,-0.2845787232284248,0.0,-1.5414330465181494
1,3,SACRAMENTO,38.611055,-121.369964,195000.0,Fri May 16 00:00:00 EDT 2008,1473,CA,2561 VERNA WAY,Residential,95821,0.21902225784866836,-0.2845787232284248,0.2530058399175541,0.18531571938655786
1,3,SACRAMENTO,38.532725,-121.469078,198000.0,Fri May 16 00:00:00 EDT 2008,1150,CA,3522 22ND AVE,Residential,95820,0.22241884699384878,-0.2629027482284603,0.1975266231535555,-0.1933264064703467
2,3,SACRAMENTO,38.618019,-121.510215,199900.0,Fri May 16 00:00:00 EDT 2008,1127,CA,2880 CANDIDO DR,Residential,95833,0.22457002011912972,-0.24917463072848284,0.19357609069048437,-0.22028853927130276
1,3,FAIR OAKS,38.66424,-121.303675,200000.0,Fri May 16 00:00:00 EDT 2008,1144,CA,6908 PIN OAK CT,Residential,95628,0.2246832397573024,-0.24845209822848402,0.19649604946753693,-0.20036000633146567
1,3,CARMICHAEL,38.62263400000001,-121.330846,201000.0,Fri May 16 00:00:00 EDT 2008,972,CA,5733 ANGELINA AVE,Residential,95608,0.22581543613902919,-0.24122677322849587,0.16695293713500514,-0.40198986901687617
2,4,ELK GROVE,38.42139,-121.41133899999998,204918.0,Fri May 16 00:00:00 EDT 2008,2306,CA,7849 BONNY DOWNS WAY,Residential,95758,0.2302513815626348,-0.21291794987854223,0.3960838199931295,1.1618138334385748
2,3,ANTELOPE,38.724083,-121.3584,205000.0,Fri May 16 00:00:00 EDT 2008,1479,CA,8716 LONGSPUR WAY,Residential,95843,0.2303442216659364,-0.21232547322854323,0.25403641360357265,0.19234931924767681
1,2,EL DORADO,38.678758,-120.844118,205000.0,Fri May 16 00:00:00 EDT 2008,1040,CA,6320 EL DORADO ST,Residential,95623,0.2303442216659364,-0.21232547322854323,0.1786327722432154,-0.32227573725752784
2,3,SACRAMENTO,38.641727,-121.412703,205878.0,Fri May 16 00:00:00 EDT 2008,1430,CA,2328 DOROTHY JUNE WAY,Residential,95838,0.23133829008909254,-0.20598163787855361,0.24562006183442117,0.13490825371520523
2,4,SACRAMENTO,38.47723,-121.492568,207000.0,Fri May 16 00:00:00 EDT 2008,1800,CA,1986 DANVERS WAY,Residential,95832,0.23260861442939001,-0.1978748232285669,0.3091721058055651,0.5686469118175417
2,4,ANTELOPE,38.71174,-121.342675,207744.0,Fri May 16 00:00:00 EDT 2008,1953,CA,7901 GAZELLE TRAIL WAY,Residential,95843,0.23345096853739475,-0.1924991814285757,0.3354517347990381,0.7480037082760754
2,3,SACRAMENTO,38.681952,-121.50500900000002,209000.0,Fri May 16 00:00:00 EDT 2008,1120,CA,6080 BRIDGECROSS DR,Residential,95835,0.23487300719284362,-0.1834241732285906,0.19237375472346271,-0.22849440577594154
2,3,SACRAMENTO,38.640807,-121.533522,210000.0,Fri May 16 00:00:00 EDT 2008,1232,CA,20 GROTH CIR,Residential,95834,0.23600520357457042,-0.1761988482286024,0.211611130195809,-0.09720054170172078
1,1,SACRAMENTO,38.668433,-121.503471,210944.0,Fri May 16 00:00:00 EDT 2008,984,CA,1900 DANBROOK DR,Condo,95835,0.2370739969589205,-0.1693781414286136,0.16901408450704225,-0.3879226692946382
2,3,ROSEVILLE,38.793533,-121.289685,212500.0,Fri May 16 00:00:00 EDT 2008,0,CA,140 VENTO CT,Condo,95678,0.23883569452888742,-0.158135535728632,0.0,-1.5414330465181494
2,4,ELK GROVE,38.449651,-121.414704,213750.0,Fri May 16 00:00:00 EDT 2008,2329,CA,8442 KEUSMAN ST,Residential,95758,0.24025094000604594,-0.1491038794786468,0.4000343524562006,1.188775966239531
2,3,ELK GROVE,38.410561,-121.404327,215000.0,Fri May 16 00:00:00 EDT 2008,1351,CA,9552 SUNLIGHT LN,Residential,95758,0.24166618548320443,-0.1400722232286616,0.23205084163517692,0.042299188877138794
2,2,CAMERON PARK,38.691215,-120.994949,215000.0,Fri May 16 00:00:00 EDT 2008,0,CA,2733 YUMA CT,Residential,95682,0.24166618548320443,-0.1400722232286616,0.0,-1.5414330465181494
1,4,ROSEVILLE,38.736392,-121.2664,215000.0,Fri May 16 00:00:00 EDT 2008,1376,CA,1407 TIFFANY CIR,Residential,95661,0.24166618548320443,-0.1400722232286616,0.2363448986602542,0.0716058549651345
2,3,DIAMOND SPRINGS,38.688255,-120.810235,216033.0,Fri May 16 00:00:00 EDT 2008,1300,CA,636 CRESTVIEW DR,Residential,95619,0.2428357443455282,-0.13260846250367384,0.22329096530401923,-0.017486409942372452
2,4,SACRAMENTO,38.593598,-121.40363700000002,220000.0,Fri May 16 00:00:00 EDT 2008,1566,CA,1528 HESKET WAY,Residential,95825,0.24732716739183844,-0.10394559822872082,0.26897973205084164,0.29433651723390186
1,2,SACRAMENTO,38.557433,-121.47034,220000.0,Fri May 16 00:00:00 EDT 2008,1115,CA,2327 32ND ST,Residential,95817,0.24732716739183844,-0.10394559822872082,0.19151494331844726,-0.2343557389935407
1,2,SACRAMENTO,38.556818,-121.490669,220000.0,Fri May 16 00:00:00 EDT 2008,1032,CA,1833 2ND AVE,Residential,95818,0.24732716739183844,-0.10394559822872082,0.17725867399519066,-0.33165387040568645
2,4,CITRUS HEIGHTS,38.698058,-121.294893,220000.0,Fri May 16 00:00:00 EDT 2008,1419,CA,7252 CARRIAGE DR,Residential,95621,0.24732716739183844,-0.10394559822872082,0.24373067674338716,0.12201332063648712
2,3,ELK GROVE,38.404888,-121.443998,220000.0,Fri May 16 00:00:00 EDT 2008,1261,CA,9815 PASO FINO WAY,Residential,95757,0.24732716739183844,-0.10394559822872082,0.21659223634489866,-0.06320480903964576
2,2,CARMICHAEL,38.63173,-121.335286,220702.0,Fri May 16 00:00:00 EDT 2008,1637,CA,5532 ENGLE RD,Residential,95608,0.24812196925181065,-0.09887342007872912,0.28117485400206116,0.3775674489238097
2,4,SACRAMENTO,38.585291,-121.406824,221250.0,Fri May 16 00:00:00 EDT 2008,1776,CA,1139 CLINTON RD,Multi-Family,95825,0.24874241286899695,-0.09491394197873562,0.30504981106149087,0.5405125123730659
2,3,ELK GROVE,38.423913,-121.439115,222000.0,Fri May 16 00:00:00 EDT 2008,1338,CA,9176 SAGE GLEN WAY,Residential,95758,0.24959156015529205,-0.0894949482287445,0.22981793198213674,0.027059722511381026
0,0,ELK GROVE,38.3052,-121.4033,222500.0,Fri May 16 00:00:00 EDT 2008,0,CA,9967 HATHERTON WAY,Residential,95757,0.25015765834615544,-0.08588228572875042,0.0,-1.5414330465181494
2,5,ELK GROVE,38.421713,-121.345191,222750.0,Fri May 16 00:00:00 EDT 2008,2254,CA,9264 BOULDER RIVER WAY,Residential,95624,0.25044070744158714,-0.08407595447875338,0.38715218138096874,1.1008559679755439
2,3,SACRAMENTO,38.638882,-121.531883,225000.0,Fri May 16 00:00:00 EDT 2008,1441,CA,320 GROTH CIR,Residential,95834,0.2529881493004725,-0.06781897322878001,0.24750944692545518,0.14780318679392335
2,4,SACRAMENTO,38.650729,-121.466483,225000.0,Fri May 16 00:00:00 EDT 2008,1991,CA,137 GUNNISON AVE,Residential,95838,0.2529881493004725,-0.06781897322878001,0.34197870147715564,0.7925498407298289
3,4,SACRAMENTO,38.459524,-121.3501,228750.0,Fri May 16 00:00:00 EDT 2008,2126,CA,8209 RIVALLO WAY,Residential,95829,0.257233885731948,-0.04072400447882442,0.365166609412573,0.9508058376050058
2,3,ELK GROVE,38.443184,-121.364388,229000.0,Fri May 16 00:00:00 EDT 2008,1094,CA,8637 PERIWINKLE CIR,Residential,95624,0.2575169348273797,-0.03891767322882738,0.18790793541738235,-0.2589733385074571
2,3,ROCKLIN,38.798028,-121.235364,230095.0,Fri May 16 00:00:00 EDT 2008,1462,CA,3425 MEADOW WAY,Residential,95677,0.25875668986537054,-0.031005942353840344,0.2511164548265201,0.17242078630783975
3,5,SACRAMENTO,38.639891,-121.537603,232500.0,Fri May 16 00:00:00 EDT 2008,2258,CA,107 JARVIS CIR,Residential,95834,0.26147962216342346,-0.013629035728868819,0.3878392305049811,1.1055450345496232
2,3,RANCHO CORDOVA,38.59675,-121.312716,233000.0,Fri May 16 00:00:00 EDT 2008,1074,CA,2319 THORES ST,Residential,95670,0.2620457203542869,-0.010016373228874739,0.1844726897973205,-0.28241867137785365
2,4,ELK GROVE,38.38751,-121.370276,233500.0,Fri May 16 00:00:00 EDT 2008,2111,CA,8935 MOUNTAIN HOME CT,Residential,95624,0.2626118185451503,-0.006403710728880659,0.3625901751975266,0.9332218379522084
2,3,SACRAMENTO,38.671556,-121.520916,239000.0,Fri May 16 00:00:00 EDT 2008,1686,CA,2566 SERENATA WAY,Residential,95835,0.2688388986446477,0.03333557677105422,0.28959120577121267,0.4350085144562813
3,4,ANTELOPE,38.706209,-121.369509,240000.0,Fri May 16 00:00:00 EDT 2008,1915,CA,4085 COUNTRY DR,Residential,95843,0.2699710950263745,0.04056090177104238,0.32892476812092064,0.7034575758223219
